Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"AA","07/19/2021","1421","N336RU","MIA","17:02"
"AA","07/19/2021","1690","N846NN","CLT","05:55"
"AA","07/19/2021","2213","N823NN","CLT","16:56"
"AA","07/19/2021","2228","N835AW","CLT","19:00"
"AA","07/19/2021","2729","N963NN","DFW","07:00"
"AA","07/19/2021","2742","N304RB","MIA","06:15"
"AA","07/20/2021","0489","N343RY","MIA","07:36"
"AA","07/20/2021","1099","N105UW","CLT","09:59"
"AA","07/20/2021","1421","N327SK","MIA","17:02"
"AA","07/20/2021","1690","N959NN","CLT","05:55"
"AA","07/20/2021","2213","N932NN","CLT","16:56"
"AA","07/20/2021","2228","N766US","CLT","19:00"
"AA","07/20/2021","2729","N977NN","DFW","07:00"
"AA","07/20/2021","2742","N335SN","MIA","06:15"
"AA","07/21/2021","0489","N323RM","MIA","07:36"
"AA","07/21/2021","1099","N654AW","CLT","09:59"
"AA","07/21/2021","1421","N316RK","MIA","17:02"
"AA","07/21/2021","1690","N972AN","CLT","05:55"
"AA","07/21/2021","2213","N991NN","CLT","16:56"
"AA","07/21/2021","2228","N730US","CLT","19:00"
"AA","07/21/2021","2729","N938AN","DFW","07:00"
"AA","07/21/2021","2742","N327SK","MIA","06:15"
"AA","07/22/2021","0489","N9006","MIA","07:45"
"AA","07/22/2021","1099","N662AW","CLT","09:59"
"AA","07/22/2021","1421","N310RF","MIA","17:02"
"AA","07/22/2021","1690","N872NN","CLT","05:55"
"AA","07/22/2021","2213","N959NN","CLT","16:56"
"AA","07/22/2021","2228","N832AW","CLT","19:00"
"AA","07/22/2021","2729","N918NN","DFW","07:00"
"AA","07/22/2021","2742","N316RK","MIA","06:15"
"AA","07/23/2021","0489","N725UW","MIA","07:45"
"AA","07/23/2021","1099","N679AW","CLT","09:59"
"AA","07/23/2021","1421","N338ST","MIA","17:02"
"AA","07/23/2021","1690","N922AN","CLT","05:55"
"AA","07/23/2021","2213","N966NN","CLT","16:56"
"AA","07/23/2021","2228","N755US","CLT","19:00"
"AA","07/23/2021","2729","N966AN","DFW","07:00"
