Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time
"DL","07/03/2021","0373","N586NW","ATL","00:45"
"DL","07/03/2021","0382","N907DN","SEA","11:15"
"DL","07/03/2021","0383","N3746H","SEA","07:20"
"DL","07/03/2021","0386","N37700","BNA","10:50"
"DL","07/03/2021","0392","N199DN","JFK","09:00"
"DL","07/03/2021","0394","N392DA","SEA","17:15"
"DL","07/03/2021","0436","N339DN","DTW","22:30"
"DL","07/03/2021","0443","N594NW","HNL","16:05"
"DL","07/03/2021","0480","N593NW","HNL","08:10"
"DL","07/03/2021","0534","N3732J","SEA","13:30"
"DL","07/03/2021","0542","N849DN","MCO","06:30"
"DL","07/03/2021","0565","N121DU","SAT","08:35"
"DL","07/03/2021","0566","N139DU","SAT","18:30"
"DL","07/03/2021","0700","N378DA","ANC","17:53"
"DL","07/03/2021","0732","N538US","HNL","18:10"
"DL","07/03/2021","0735","N844MH","JFK","13:00"
"DL","07/03/2021","0736","N543US","OGG","12:20"
"DL","07/03/2021","0746","N544US","KOA","15:45"
"DL","07/03/2021","0791","N6715C","DTW","12:36"
"DL","07/03/2021","0809","N545US","DTW","06:00"
"DL","07/03/2021","0847","N901DN","MCO","22:50"
"DL","07/03/2021","0855","N582NW","MSP","14:10"
"DL","07/03/2021","0915","N838MH","ATL","23:45"
"DL","07/03/2021","0930","N116DN","MSP","06:00"
"DL","07/03/2021","0953","N370DN","MSP","08:45"
"DL","07/03/2021","0961","N395DZ","ATL","11:05"
"DL","07/03/2021","0986","N378DA","AUS","09:30"
"DL","07/03/2021","1041","N335NW","DFW","09:17"
"DL","07/03/2021","1099","N594NW","MSP","00:45"
"DL","07/03/2021","1131","N16065","JFK","16:30"
"DL","07/03/2021","1145","N801DZ","SLC","06:00"
"DL","07/03/2021","1163","N363DN","SLC","07:00"
"DL","07/03/2021","1186","N384DN","MSY","16:55"
"DL","07/03/2021","1311","N3744F","BOS","07:55"
"DL","07/03/2021","1339","N537US","DTW","07:00"
"DL","07/03/2021","1356","N118DU","IAH","17:34"
"DL","07/03/2021","1359","N114DU","IAH","07:10"
"DL","07/03/2021","1362","N382DA","RDU","09:45"
"DL","07/03/2021","1415","N3760C","BOS","14:02"
"DL","07/03/2021","1485","N3747D","MCI","17:29"
"DL","07/03/2021","1506","N351DN","AUS","12:55"
"DL","07/03/2021","1507","N391DN","AUS","18:45"
"DL","07/03/2021","1519","N335NW","DFW","18:00"
"DL","07/03/2021","1543","N927DZ","MCO","14:55"
"DL","07/03/2021","1550","N592NW","ATL","15:40"
"DL","07/03/2021","1644","N3747D","SEA","09:10"
"DL","07/03/2021","1704","N345DN","SLC","16:00"
"DL","07/03/2021","1749","N879DN","MCO","10:30"
"DL","07/03/2021","1761","N541US","LIH","14:45"
"DL","07/03/2021","1788","N3732J","FLL","21:47"
"DL","07/03/2021","1814","N3743H","LAS","12:55"
"DL","07/03/2021","2068","N586NW","ATL","13:05"
"DL","07/03/2021","2112","N849DN","SEA","19:25"
"DL","07/03/2021","2114","N389DA","SEA","15:07"
"DL","07/03/2021","2156","N397DA","TPA","11:20"
"DL","07/03/2021","2227","N380DA","SLC","11:35"
"DL","07/03/2021","2280","N117DU","DEN","10:10"
"DL","07/03/2021","2296","N3755D","IND","21:50"
"DL","07/03/2021","2310","N363DN","DEN","19:55"
"DL","07/03/2021","2345","N547US","OGG","17:05"
"DL","07/03/2021","2391","N389DN","ATL","09:20"
"DL","07/03/2021","2426","N372DA","SLC","13:47"
"DL","07/03/2021","2444","N37700","BOS","21:22"
"DL","07/03/2021","2449","N857DZ","MSY","11:44"
"DL","07/03/2021","2501","N118DY","SLC","10:00"
"DL","07/03/2021","2521","N828MH","JFK","23:55"
"DL","07/03/2021","2529","N668DN","SLC","19:50"
"DL","07/03/2021","2674","N774DE","LAS","21:00"
"DL","07/03/2021","2755","N593NW","ATL","22:29"
"DL","07/03/2021","2756","N373DX","MSP","11:26"
"DL","07/04/2021","0303","N688DL","ATL","06:20"
"DL","07/04/2021","0324","N1604R","JFK","07:00"
"DL","07/04/2021","0328","N174DZ","JFK","21:59"
"DL","07/04/2021","0333","N175DZ","HNL","13:25"
"DL","07/04/2021","0342","N535US","DCA","07:45"
"DL","07/04/2021","0360","N360DN","DTW","23:35"
"DL","07/04/2021","0367","N587NW","ATL","12:05"
"DL","07/04/2021","0369","N582NW","ATL","07:30"
"DL","07/04/2021","0382","N824DN","SEA","11:15"
"DL","07/04/2021","0386","N380DA","BNA","10:50"
"DL","07/04/2021","0392","N831MH","JFK","09:00"
"DL","07/04/2021","0394","N774DE","SEA","17:15"
"DL","07/04/2021","0436","N384DN","DTW","22:30"
"DL","07/04/2021","0443","N586NW","HNL","16:05"
"DL","07/04/2021","0480","N594NW","HNL","08:10"
"DL","07/04/2021","0534","N3741S","SEA","13:30"
"DL","07/04/2021","0542","N823DN","MCO","06:30"
"DL","07/04/2021","0565","N123DQ","SAT","08:35"
"DL","07/04/2021","0566","N125DU","SAT","18:30"
"DL","07/04/2021","0732","N542US","HNL","18:10"
"DL","07/04/2021","0735","N843MH","JFK","13:00"
"DL","07/04/2021","0736","N543US","OGG","12:20"
"DL","07/04/2021","0746","N547US","KOA","15:45"
"DL","07/04/2021","0791","N692DL","DTW","12:36"
"DL","07/04/2021","0809","N537US","DTW","06:00"
"DL","07/04/2021","0847","N913DU","MCO","22:50"
"DL","07/04/2021","0855","N590NW","MSP","14:10"
"DL","07/04/2021","0915","N838MH","ATL","23:45"
"DL","07/04/2021","0930","N352DN","MSP","06:00"
"DL","07/04/2021","0953","N363DN","MSP","08:45"
"DL","07/04/2021","0961","N114DN","ATL","11:05"
"DL","07/04/2021","0986","N3755D","AUS","09:30"
"DL","07/04/2021","1041","N335NW","DFW","09:17"
"DL","07/04/2021","1099","N588NW","MSP","00:45"
"DL","07/04/2021","1131","N828MH","JFK","16:30"
"DL","07/04/2021","1145","N874DN","SLC","06:00"
"DL","07/04/2021","1163","N375DN","SLC","07:00"
"DL","07/04/2021","1186","N385DZ","MSY","16:55"
"DL","07/04/2021","1311","N378DA","BOS","07:55"
"DL","07/04/2021","1339","N541US","DTW","07:00"
"DL","07/04/2021","1356","N130DU","IAH","17:34"
"DL","07/04/2021","1359","N127DU","IAH","07:10"
"DL","07/04/2021","1362","N3747D","RDU","09:45"
"DL","07/04/2021","1415","N3743H","BOS","13:00"
"DL","07/04/2021","1485","N3732J","MCI","15:07"
"DL","07/04/2021","1507","N377DN","AUS","18:45"
"DL","07/04/2021","1519","N335NW","DFW","18:00"
"DL","07/04/2021","1543","N902DN","MCO","14:55"
"DL","07/04/2021","1550","N588NW","ATL","15:40"
"DL","07/04/2021","1644","N774DE","SEA","09:10"
"DL","07/04/2021","1704","N395DZ","SLC","16:00"
"DL","07/04/2021","1749","N808DN","MCO","10:30"
"DL","07/04/2021","1761","N549US","LIH","14:45"
"DL","07/04/2021","1788","N3741S","FLL","21:47"
"DL","07/04/2021","2068","N589NW","ATL","13:05"
"DL","07/04/2021","2112","N823DN","SEA","19:25"
"DL","07/04/2021","2114","N3744F","SEA","15:30"
"DL","07/04/2021","2156","N3733Z","TPA","11:20"
"DL","07/04/2021","2227","N37700","SLC","11:35"
"DL","07/04/2021","2280","N132DU","DEN","10:10"
"DL","07/04/2021","2296","N3760C","IND","21:50"
"DL","07/04/2021","2310","N375DN","DEN","19:55"
"DL","07/04/2021","2345","N538US","OGG","17:05"
"DL","07/04/2021","2391","N397DN","ATL","09:20"
"DL","07/04/2021","2426","N929DZ","SLC","13:47"
"DL","07/04/2021","2444","N3756","BOS","21:22"
"DL","07/04/2021","2449","N879DN","MSY","11:44"
"DL","07/04/2021","2501","N303DN","SLC","10:00"
